Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,55.424999,56.810001,55.029999,56.500000,39.398693,4888000
2001-07-01,56.299999,56.970001,53.400002,55.419998,38.742203,4767200
2001-08-01,55.599998,56.200001,51.705002,52.174999,36.473732,1812200
2001-09-01,52.169998,53.035000,43.400002,47.474998,33.188141,3627600
2001-10-01,47.099998,50.575001,46.654999,48.450001,33.990635,12946600
2001-11-01,48.724998,53.174999,48.064999,52.139999,36.579384,4535600
2001-12-01,51.834999,53.950001,51.400002,52.695000,36.968761,3976800
2002-01-01,53.000000,54.375000,50.215000,52.235001,36.782993,6952200
2002-02-01,52.334999,52.334999,49.724998,51.320000,36.138664,5258800
2002-03-01,51.439999,54.419998,51.435001,53.055000,37.360420,3995000
2002-04-01,53.000000,53.235001,49.950001,50.689999,35.795570,5967600
2002-05-01,50.689999,51.895000,49.220001,49.974998,35.290665,2950800
2002-06-01,50.000000,50.180000,44.575001,46.400002,32.766113,5423600
2002-07-01,46.500000,46.500000,36.544998,42.529999,30.117443,11085800
2002-08-01,42.299999,45.130001,39.099998,42.855000,30.347593,8420800
2002-09-01,42.150002,43.244999,37.715000,38.375000,27.175106,7631800
2002-10-01,38.775002,42.299999,36.000000,41.250000,29.323795,12488400
2002-11-01,41.049999,44.125000,40.794998,43.724998,31.083208,6866400
2002-12-01,44.540001,44.700001,40.724998,41.314999,29.370001,10837200
2003-01-01,41.700001,43.724998,39.424999,40.169998,28.689806,7358200
2003-02-01,40.349998,40.599998,37.880001,39.549999,28.246998,9953200
2003-03-01,39.900002,42.029999,37.195000,39.700001,28.354136,16879000
2003-04-01,39.924999,43.355000,39.750000,43.119999,30.910986,10442000
2003-05-01,42.974998,45.724998,42.439999,45.634998,32.713871,6680400
2003-06-01,46.075001,48.075001,45.705002,46.224998,33.136837,5530800
2003-07-01,46.099998,48.360001,45.669998,47.299999,34.015675,4055200
2003-08-01,47.224998,48.549999,45.825001,48.430000,34.828312,3840000
2003-09-01,48.619999,50.000000,47.419998,47.750000,34.339291,5331200
2003-10-01,48.020000,50.825001,47.915001,50.639999,36.547260,4302600
2003-11-01,50.895000,51.485001,49.875000,51.400002,37.095757,3772800
2003-12-01,51.650002,53.580002,50.840000,53.230000,38.416466,6266000
2004-01-01,53.695000,55.845001,53.130001,54.619999,39.586533,6910800
2004-02-01,54.700001,56.044998,54.130001,55.384998,40.140957,4434000
2004-03-01,55.445000,56.395000,52.625000,54.639999,39.601025,8428000
2004-04-01,54.650002,55.830002,53.200001,53.424999,38.846588,6786600
2004-05-01,53.825001,54.439999,51.825001,54.200001,39.410130,9107000
2004-06-01,54.150002,55.389999,53.875000,55.110001,40.071808,6131400
2004-07-01,55.150002,55.215000,51.810001,53.150002,38.780285,6064000
2004-08-01,52.750000,53.459999,50.950001,53.180000,38.802177,6748600
2004-09-01,53.224998,54.785000,53.000000,53.880001,39.312950,9163400
2004-10-01,54.174999,55.250000,52.994999,54.849998,40.165016,8172400
2004-11-01,54.924999,57.985001,54.730000,57.450001,42.068913,10326600
2004-12-01,57.625000,59.494999,57.294998,59.025002,43.222252,9719600
2005-01-01,59.400002,59.424999,56.540001,57.549999,42.422825,5543000
2005-02-01,57.549999,59.125000,57.525002,58.750000,43.307396,4256800
2005-03-01,58.849998,60.005001,56.599998,57.430000,42.334370,4844200
2005-04-01,57.799999,58.025002,55.314999,56.165001,41.560638,5283600
2005-05-01,56.275002,58.564999,55.805000,58.345001,43.173775,5205400
2005-06-01,58.349998,59.939999,58.255001,58.584999,43.351372,4811000
2005-07-01,58.700001,61.439999,58.250000,61.150002,45.405735,4864400
2005-08-01,61.174999,61.549999,59.255001,60.485001,44.911964,5136000
2005-09-01,60.424999,61.544998,59.560001,60.674999,45.053036,6689800
2005-10-01,60.799999,60.945000,57.424999,59.250000,44.204361,6916600
2005-11-01,59.424999,62.955002,59.250000,61.985001,46.244846,7873000
2005-12-01,62.320000,63.320000,61.549999,61.665001,46.006111,7616800
2006-01-01,61.855000,64.199997,61.430000,63.650002,47.741901,10854400
2006-02-01,63.689999,64.650002,62.404999,63.790001,47.846893,6185600
2006-03-01,64.074997,65.305000,63.099998,64.834999,48.630722,6232000
2006-04-01,64.949997,65.915001,63.904999,65.455002,49.294910,5694200
2006-05-01,65.735001,66.385002,61.860001,63.345001,47.705841,11987600
2006-06-01,63.349998,64.500000,60.500000,63.154999,47.562759,13941800
2006-07-01,63.500000,63.660000,60.514999,63.080002,47.712288,8673400
2006-08-01,62.825001,64.690002,62.174999,64.529999,48.809025,6096200
2006-09-01,64.824997,66.059998,63.755001,65.720001,49.709110,6330800
2006-10-01,65.750000,68.675003,65.209999,68.040001,51.674068,6458000
2006-11-01,68.345001,69.894997,67.209999,69.625000,52.877808,6090000
2006-12-01,69.724998,71.144997,68.894997,70.105003,53.242363,5583000
2007-01-01,70.574997,71.550003,69.324997,71.410004,54.509304,9905800
2007-02-01,71.599998,72.949997,67.584999,70.250000,53.623833,8715200
2007-03-01,68.980003,71.839996,68.050003,70.735001,53.994080,10956200
2007-04-01,70.989998,74.445000,70.525002,73.580002,56.405888,8566000
2007-05-01,73.650002,76.470001,73.220001,76.320000,58.506355,8888000
2007-06-01,76.525002,76.809998,73.580002,74.690002,57.256813,12072000
2007-07-01,74.750000,77.355003,71.904999,72.050003,55.443489,12724800
2007-08-01,72.035004,74.449997,67.870003,73.110001,56.259193,29641200
2007-09-01,73.050003,76.394997,71.449997,75.599998,58.175266,18365600
2007-10-01,75.750000,78.254997,73.904999,76.955002,59.470448,14684800
2007-11-01,76.110001,76.114998,69.839996,73.474998,56.781105,16797200
2007-12-01,73.430000,75.779999,71.175003,72.574997,56.085598,15871400
2008-01-01,72.599998,72.800003,60.000000,68.099998,52.909946,43053800
2008-02-01,68.379997,69.275002,65.364998,66.400002,51.589127,24346600
2008-03-01,66.114998,67.425003,62.419998,65.500000,50.889889,24552600
2008-04-01,66.324997,69.699997,65.675003,68.699997,53.625420,16504400
2008-05-01,68.699997,71.800003,68.584999,70.084999,54.706512,24483400
2008-06-01,69.985001,70.625000,63.830002,64.089996,50.026966,24325000
2008-07-01,63.490002,64.849998,60.090000,63.689999,49.950203,45319400
2008-08-01,63.860001,66.010002,62.610001,64.620003,50.679577,31130500
2008-09-01,65.360001,65.699997,55.889999,58.360001,45.770046,53017700
2008-10-01,58.290001,58.520000,41.400002,48.160000,37.957153,173103100
2008-11-01,48.060001,49.889999,36.320000,44.299999,34.914890,390381200
2008-12-01,43.090000,45.689999,40.200001,44.740002,35.261688,200234000
2009-01-01,44.880001,46.860001,40.000000,41.139999,32.672489,158467900
2009-02-01,40.540001,43.650002,36.660000,36.810001,29.233709,139680100
2009-03-01,36.040001,41.450001,33.259998,39.580002,31.433578,130255000
2009-04-01,39.110001,44.790001,38.950001,43.930000,35.130657,77365100
2009-05-01,43.930000,46.740002,43.590000,46.330002,37.049919,63575500
2009-06-01,46.959999,48.310001,44.740002,46.270000,37.001934,48864500
2009-07-01,46.500000,50.320000,43.599998,49.849998,40.063160,42620500
2009-08-01,50.279999,52.709999,49.470001,51.700001,41.549976,35494100
2009-09-01,51.419998,55.070000,50.189999,53.590000,43.068893,33497900
