,Date,Open,High,Low,Close,Adj Close,Volume,pct monthly return,Portfolio Value Reg,Portfolio Value (Worst Case)
51,2000-03-01,2129.169922,2234.649902,2015.199951,2132.590088,2132.590088,2276657300.0,0.570152699834941,62101.972295435444,54596.308211315605
52,2000-04-01,2135.76001,2194.1298829999996,1981.290039,2164.110107,2164.110107,1670549300.0,1.4780158257961502,63865.499405975155,58736.583620312624
53,2000-05-01,2172.01001,2186.8798829999996,1782.430054,1795.130005,1795.130005,1646430000.0,-17.04996898293216,53667.701824937234,48722.01433141531
54,2000-06-01,1809.72998,2094.189941,1809.069946,2037.969971,2037.969971,1579063800.0,13.5277091532989,61873.77668001859,55312.98672379778
55,2000-07-01,2044.130005,2158.939941,2008.660034,2051.209961,2051.209961,1453383800.0,0.6496656078550254,63114.49654078849,55672.33617521971
56,2000-08-01,2058.530029,2221.1298829999996,2043.7600100000002,2147.77002,2147.77002,1387936800.0,4.707468315575322,66958.15370394412,58293.09376120875
57,2000-09-01,2158.77002,2195.51001,1915.2600100000002,1997.030029,1997.030029,1299757900.0,-7.018441900031733,63033.58090639858,54201.82684384729
58,2000-10-01,1970.930054,2003.589966,1796.660034,1976.540039,1976.540039,1156192400.0,-1.0260231294699294,63211.62492755354,53645.70356383417
59,2000-11-01,2018.430054,2069.469971,1901.72998,1952.22998,1952.22998,2256126600.0,-1.2299300049747137,63257.2501025627,52985.89895932279
60,2000-12-01,1923.0100100000002,2021.640015,1891.7399899999998,1926.8299559999998,1926.8299559999998,3886159100.0,-1.3010774478527503,63256.715308614344,52296.511377421
61,2001-01-01,1922.810059,1991.290039,1846.930054,1991.290039,1991.290039,1837106300.0,3.345395518648464,66234.11425711503,54046.03652545073
62,2001-02-01,1984.430054,2000.3299559999998,1912.140015,1947.4000239999998,1947.4000239999998,1691562900.0,-2.2040995606065086,65589.21427279728,61188.14140520137
63,2001-03-01,1935.75,1935.7600100000002,1622.27002,1674.189941,1674.189941,2059781300.0,-14.02947928689148,57103.81004790289,52603.763780724774
64,2001-04-01,1666.900024,1722.719971,1558.040039,1722.719971,1722.719971,1793031300.0,2.898717093653825,59616.57726000285,54128.59807334193
65,2001-05-01,1735.75,1754.3499760000002,1637.099976,1657.050049,1657.050049,2125968000.0,-3.811990521122254,58145.56573149133,52065.22104556977
66,2001-06-01,1663.47998,1726.5,1645.469971,1726.5,1726.5,2245859300.0,4.191180045642668,61450.81091356933,54247.36820075144
67,2001-07-01,1728.060059,1728.109985,1618.550049,1666.030029,1666.030029,1410874600.0,-3.5024599478714156,60102.66704078044,52347.37585674579
68,2001-08-01,1669.079956,1684.8299559999998,1607.880005,1619.119995,1619.119995,1717397200.0,-2.81567757984271,59220.23907352699,55873.4425311114
69,2001-09-01,1622.209961,1625.959961,1197.849976,1319.530029,1319.530029,2412257800.0,-18.503258987917075,48941.70437292266,45535.03475411485
70,2001-10-01,1329.540039,1442.069946,1318.339966,1367.839966,1367.839966,2030310200.0,3.6611472219856536,51597.37511648089,47202.13941404533
71,2001-11-01,1370.040039,1502.5,1323.050049,1478.540039,1478.540039,2734348600.0,8.093057356974462,56673.95575732575,51022.23563054306
72,2001-12-01,1479.800049,1650.98999,1477.77002,1623.599976,1623.599976,2508451600.0,9.811025279918036,63149.34376113919,56028.04006663499
73,2002-01-01,1622.310059,1793.050049,1606.089966,1786.890015,1786.890015,3435663400.0,10.057282668991613,70417.59578905179,61662.93843003235
74,2002-02-01,1804.959961,1808.140015,1660.160034,1715.5799559999998,1715.5799559999998,1887160100.0,-3.9907357700468284,68407.49280740738,59202.1334892431
75,2002-03-01,1716.959961,1848.9899899999998,1716.6500239999998,1803.219971,1803.219971,2394010000.0,5.108477438984498,72777.97812270693,62226.46112193857
76,2002-04-01,1806.619995,1808.160034,1703.0100100000002,1725.369995,1725.369995,1828316600.0,-4.3172756098540335,70433.30826045494,59539.97329304581
77,2002-05-01,1737.540039,1761.699951,1668.109985,1671.839966,1671.839966,1658885800.0,-3.10252462689894,69055.57648757719,57692.73095878001
78,2002-06-01,1676.709961,1681.209961,1520.099976,1552.97998,1552.97998,1567934000.0,-7.10953131981772,64920.13588811372,53591.04818200738
79,2002-07-01,1551.459961,1665.150024,1490.599976,1508.359985,1508.359985,2142821600.0,-2.8731854611544967,63864.25010357174,52051.27797716164
80,2002-08-01,1510.400024,1554.540039,1441.920044,1488.5,1488.5,1965018600.0,-1.316660823510248,63845.73570203349,51365.93919189993
81,2002-09-01,1485.160034,1485.959961,1326.359985,1352.300049,1352.300049,1901007800.0,-9.150147866980184,58760.838579644565,46665.87980257796
82,2002-10-01,1345.689941,1485.920044,1345.5,1463.369995,1463.369995,2641720600.0,8.213409892437271,64488.8855241945,50498.73979067578
83,2002-11-01,1454.300049,1456.089966,1381.099976,1391.530029,1391.530029,2226594200.0,-4.909214091136262,62115.41128473121,48019.648541025694
84,2002-12-01,1393.109985,1400.640015,1325.089966,1341.030029,1341.030029,1927161000.0,-3.629098829889499,60664.27246370024,46276.96803770628
85,2003-01-01,1338.02002,1406.310059,1280.400024,1291.439941,1291.439941,2390093600.0,-3.697910332177947,59223.47947822301,44565.68725522126
86,2003-02-01,1299.790039,1323.5,1268.160034,1273.849976,1273.849976,1642709600.0,-1.362042820696694,59238.813304317286,43958.683511467374
87,2003-03-01,1278.349976,1338.709961,1205.310059,1267.819946,1267.819946,2326554200.0,-0.47337049994966574,59787.78281678148,43750.59607155785
88,2003-04-01,1260.030029,1344.27002,1225.069946,1281.329956,1281.329956,2745888000.0,1.06560951676335,61267.100532978606,44216.80658693706
89,2003-05-01,1278.530029,1364.75,1277.76001,1349.0,1349.0,3631517200.0,5.281234835970693,65380.10361294855,46551.99997976016
90,2003-06-01,1366.959961,1523.27002,1365.150024,1447.890015,1447.890015,4633502600.0,7.330616382505556,71067.29000248601,49964.54851666045
91,2003-07-01,1448.959961,1605.599976,1442.390015,1558.869995,1558.869995,4429425000.0,7.6649454620349795,77411.76690137309,53794.30391081448
92,2003-08-01,1565.599976,1642.22998,1496.439941,1599.25,1599.25,3482809000.0,2.5903382019999674,80271.91295727919,55187.75831551627
93,2003-09-01,1608.589966,1647.359985,1556.5,1630.800049,1630.800049,4263485000.0,1.9728028138189742,82705.29287158852,56276.50396444839
94,2003-10-01,1621.060059,1804.949951,1621.02002,1723.709961,1723.709961,4392919000.0,5.697198259036849,88297.98736269196,59482.68796855775
95,2003-11-01,1731.77002,1795.800049,1643.680054,1714.0,1714.0,3229535600.0,-0.563317566162166,88629.22830959223,59147.611538405436
96,2003-12-01,1723.6500239999998,1772.160034,1704.219971,1764.52002,1764.52002,2192267400.0,2.947492415402563,92099.46386197563,60890.982902391705
97,2004-01-01,1768.780029,1912.930054,1768.77002,1848.359985,1848.359985,4183884600.0,4.751431780297972,97348.43565556673,63784.17641535175
98,2004-02-01,1835.119995,1902.869995,1817.459961,1888.630005,1888.630005,2833081200.0,2.178689234067136,100320.8446196779,65173.835399951415
99,2004-03-01,1898.089966,1904.939941,1793.7600100000002,1858.9200440000002,1858.9200440000002,3446513400.0,-1.57309589074329,99562.92573631725,64148.58847343498
100,2004-04-01,1856.800049,1906.27002,1794.050049,1842.030029,1842.030029,2756324000.0,-0.9085928711412709,99484.06581685122,63565.7389716276
101,2004-05-01,1841.390015,1882.380005,1690.3499760000002,1788.660034,1788.660034,3008931600.0,-2.8973466316927246,97410.85636490493,61724.01917462256
102,2004-06-01,1787.380005,1844.890015,1767.2600100000002,1838.0,1838.0,2304230600.0,2.7584876422637175,100954.24353030628,63426.66861586301
103,2004-07-01,1840.310059,1895.97998,1830.280029,1891.709961,1891.709961,2739584200.0,2.9221959194776943,104762.0092812841,65280.1201380164
104,2004-08-01,1886.97998,1942.800049,1861.569946,1918.339966,1918.339966,3562003000.0,1.4077213499432422,107081.83079714912,66199.08232646786
105,2004-09-01,1921.47998,2007.97998,1920.569946,1984.7399899999998,1984.7399899999998,3231401200.0,3.4613272504796373,111650.46111393065,68490.44920260133
106,2004-10-01,1986.959961,2021.910034,1932.180054,1980.689941,1980.689941,2838350200.0,-0.20405942442867378,112254.26066373936,68350.6879861699
107,2004-11-01,1988.800049,2050.780029,1974.790039,2027.660034,2027.660034,2948880600.0,2.371400592678625,115769.35387136527,69971.55660617385
108,2004-12-01,2029.280029,2076.590088,1999.140015,2066.139893,2066.139893,2455976200.0,1.8977470756816244,118815.51129129196,71299.43977547642
109,2005-01-01,2065.149902,2101.649902,2061.98999,2096.320068,2096.320068,2771060400.0,1.4607033677752992,121396.55932756144,72340.91309348174
110,2005-02-01,2097.659912,2172.929932,2089.550049,2119.399902,2119.399902,2561600300.0,1.100968995732579,123575.60588260842,73137.36411787082
111,2005-03-01,2120.939941,2191.290039,2114.959961,2141.429932,2141.429932,3247833600.0,1.0394465895374896,125702.10369170163,73897.58795487165
112,2005-04-01,2141.3798829999996,2186.26001,2107.669922,2125.25,2125.25,2750856000.0,-0.755566724748667,125579.37736785848,73339.24236989276
113,2005-05-01,2146.040039,2187.780029,2137.169922,2161.77002,2161.77002,3129933600.0,1.7183870132925505,128584.97030503217,74599.49438642414
114,2005-06-01,2169.459961,2230.560059,2167.75,2212.659912,2212.659912,3494082800.0,2.354084455292804,132464.9198066199,76355.62948750198
115,2005-07-01,2212.909912,2362.659912,2207.949951,2352.560059,2352.560059,4450411800.0,6.322713501576732,141726.319788599,81183.37718232218
116,2005-08-01,2353.570068,2399.75,2258.959961,2275.429932,2275.429932,4186729000.0,-3.2785614422437113,137885.7473024803,78521.73028051128
117,2005-09-01,2289.580078,2325.110107,2281.3798829999996,2305.139893,2305.139893,3201718600.0,1.3056856017485148,140530.31569855337,79546.97720702772
118,2005-10-01,2302.030029,2356.02002,2190.070068,2216.77002,2216.77002,3839925800.0,-3.833601304127016,135944.33033903877,76497.46325142549
119,2005-11-01,2206.110107,2322.76001,2206.110107,2300.25,2300.25,3298585000.0,3.7658385509923162,141928.4896600929,79378.23421307885
120,2005-12-01,2299.399902,2355.919922,2298.159912,2347.340088,2347.340088,2658882300.0,2.0471726116726408,145684.40393367223,81003.24368351836
121,2006-01-01,2354.590088,2440.709961,2352.189941,2412.080078,2412.080078,4063829600.0,2.7580149263824967,150558.71833062748,83237.3252351638
122,2006-02-01,2425.669922,2490.459961,2415.030029,2481.959961,2481.959961,3648277400.0,2.8970797295395623,155778.0001048515,85648.77691196265
123,2006-03-01,2472.030029,2541.290039,2470.560059,2533.399902,2533.399902,4671712200.0,2.0725532163409497,159857.18666651237,87423.89339260821
124,2006-04-01,2542.77002,2620.350098,2531.73999,2610.709961,2610.709961,4035979200.0,3.0516326671903338,165594.20440123903,90091.7494823067
125,2006-05-01,2613.8701170000004,2666.330078,2368.719971,2383.8701170000004,2383.8701170000004,5069128000.0,-8.688818267392346,151966.95143391957,82263.84109587468
126,2006-06-01,2394.360107,2446.26001,2277.909912,2435.389893,2435.389893,4196738200.0,2.1611821731644967,156102.57728218738,84041.7125645991
127,2006-07-01,2435.350098,2456.52002,2319.030029,2445.429932,2445.429932,3786575100.0,0.4122559196315092,157582.88819706082,84388.17949960635
128,2006-08-01,2436.639893,2492.27002,2427.050049,2482.389893,2482.389893,3959140800.0,1.5113890819914944,160810.50700670798,85663.61323105478
129,2006-09-01,2489.209961,2576.26001,2480.169922,2568.860107,2568.860107,2957129500.0,3.483345394042818,167274.4536072801,88647.57275690939
130,2006-10-01,2571.449951,2754.330078,2569.800049,2701.75,2701.75,3841415200.0,5.17310742760505,176804.18335322078,93233.40692758864
131,2006-11-01,2707.419922,2860.209961,2698.080078,2838.530029,2838.530029,4316647400.0,5.062645655593597,186630.6747077903,97953.48395297011
132,2006-12-01,2843.639893,2991.350098,2826.310059,2985.830078,2985.830078,3100344500.0,5.189307405421144,197192.09169290095,103036.5913496096
133,2007-01-01,3015.73999,3173.97998,2948.97998,3125.560059,3125.560059,4366234200.0,4.679770025412678,207292.55950930808,107858.4668667956
134,2007-02-01,3151.27002,3316.219971,3039.600098,3104.149902,3104.149902,5632680600.0,-0.6850022586623986,206700.22577580804,107119.6339325994
135,2007-03-01,3133.8798829999996,3250.860107,2931.6298829999996,3231.23999,3231.23999,7346957000.0,4.094199443078311,216030.39693038847,111505.32538849542
136,2007-04-01,3240.070068,3452.8400880000004,3231.1201170000004,3361.290039,3361.290039,6068705800.0,4.024772205174396,225592.00140248044,115993.16073202084
137,2007-05-01,3395.570068,3559.01001,3381.290039,3511.1298829999996,3511.1298829999996,6213081500.0,4.457807635207158,236518.94059571024,121163.91270745097
138,2007-06-01,3547.639893,3652.0200200000004,3480.6201170000004,3548.1999509999996,3548.1999509999996,7226017600.0,1.055787431262052,239858.20940500108,122443.14606904156
139,2007-07-01,3553.4799799999996,3688.580078,3444.0500490000004,3547.6599119999996,3547.6599119999996,6670059900.0,-0.015220083632766468,240654.90928423265,122424.51011980727
140,2007-08-01,3516.030029,3525.290039,2962.01001,3392.9099119999996,3392.9099119999996,7646626400.0,-4.36203029147626,230954.4523242341,117084.31590418985
141,2007-09-01,3390.8400880000004,3726.530029,3368.600098,3706.2299799999996,3706.2299799999996,5617811900.0,9.234553115950813,253192.3518404017,127896.52924680989
142,2007-10-01,3734.9399409999996,3906.1599119999996,3632.9799799999996,3805.6999509999996,3805.6999509999996,6383874800.0,2.6838585715611742,260843.37529923732,131329.09120972964
143,2007-11-01,3837.7700200000004,3842.9499509999996,3306.530029,3521.2700200000004,3521.2700200000004,5219450200.0,-7.473787599184255,242119.54723283608,121513.83387677549
144,2007-12-01,3549.469971,3621.8400880000004,3300.860107,3482.3000490000004,3482.3000490000004,3716838000.0,-1.106702149470491,240264.11581474313,183502.37099869055
145,2008-01-01,3462.6899409999996,3474.899902,2746.72998,2981.75,2981.75,1125522000.0,-14.374121757363831,206441.80825363362,157125.51676368926
146,2008-02-01,3015.899902,3129.27002,2859.080078,3026.449951,3026.449951,0.0,1.4991180011738092,210382.4405464557,159481.0136699311
147,2008-03-01,3026.449951,3058.929932,2745.959961,3007.360107,3007.360107,0.0,-0.6307668822903355,209883.4947279821,158475.06025216024
148,2008-04-01,3007.360107,3235.23999,2994.840088,3147.790039,3147.790039,0.0,4.669541624667166,220556.33805781693,165875.11915535125
149,2008-05-01,3147.790039,3269.8798829999996,3085.1298829999996,3192.6201170000004,3192.6201170000004,0.0,1.4241762457016407,224542.65050153996,168237.47319989104
150,2008-06-01,3192.6201170000004,3214.639893,2922.8701170000004,2947.540039,2947.540039,0.0,-7.676455983441402,208075.09563854124,155322.7976220474
151,2008-07-01,2947.540039,2997.820068,2819.649902,2929.649902,2929.649902,0.0,-0.6069514497950427,207640.45623348575,154380.06365001816
152,2008-08-01,2929.649902,2929.649902,2688.320068,2739.949951,2739.949951,0.0,-6.475174759635838,194974.74736433208,151050.3514013091
153,2008-09-01,2739.949951,2763.419922,2239.75,2358.909912,2358.909912,0.0,-13.906824789297033,168577.39399175576,130877.3770216449
154,2008-10-01,2358.909912,2398.669922,1473.77002,1794.199951,1794.199951,0.0,-23.93944584857889,128854.73799541575,99546.05822150779
155,2008-11-01,1794.199951,1933.5100100000002,1570.22998,1732.569946,1732.569946,0.0,-3.4349574564223126,125233.34125255192,96126.69347205361
156,2008-12-01,1732.569946,1844.030029,1638.670044,1761.560059,1761.560059,0.0,1.673243442028391,128176.07695097686,97735.12706661348
157,2009-01-01,1761.560059,1959.949951,1677.060059,1746.469971,1746.469971,0.0,-0.8566320474231371,127904.2743316232,96897.89664657114
158,2009-02-01,1746.469971,1746.930054,1567.219971,1594.869995,1594.869995,0.0,-8.680365452444413,117562.7128449042,88486.80510191688
159,2009-03-01,1594.869995,1779.040039,1455.469971,1699.9899899999998,1699.9899899999998,0.0,6.5911325267612035,126199.68648829056,94319.0876948811
160,2009-04-01,1699.9899899999998,1947.300049,1689.869995,1920.280029,1920.280029,0.0,12.958313889836507,143494.35727384815,106541.25113641395
161,2009-05-01,1920.280029,2347.3701170000004,1920.280029,2329.080078,2329.080078,0.0,21.288564314908047,175052.98384631283,129222.35390649713
162,2009-06-01,2329.080078,2424.52002,2211.810059,2333.139893,2333.139893,0.0,0.1743098074792803,176192.90428050442,129447.60114281173
163,2009-07-01,2333.139893,2659.449951,2235.449951,2659.199951,2659.199951,0.0,13.975161068492348,201765.93945386357,147538.1119018192
164,2009-08-01,2659.199951,2700.780029,2521.360107,2592.899902,2592.899902,0.0,-2.4932329355326446,197548.0009909169,143859.64310342007
165,2009-09-01,2592.899902,2707.23999,2560.149902,2672.570068,2672.570068,0.0,3.0726279074077376,204476.854565785,148279.91464491293
166,2009-10-01,2672.570068,2739.550049,2576.840088,2651.1298829999996,2651.1298829999996,0.0,-0.8022309782151007,203663.12597035998,147090.36723516052
167,2009-11-01,2651.1298829999996,2803.850098,2616.48999,2732.1201170000004,2732.1201170000004,0.0,3.054932710741158,210743.68853126932,151583.87897817674
168,2009-12-01,2732.1201170000004,2897.6201170000004,2732.1201170000004,2897.6201170000004,2897.6201170000004,0.0,6.057566758145574,224393.44120894722,160766.1736418664
169,2010-01-01,2897.6201170000004,2947.080078,2706.26001,2745.350098,2745.350098,0.0,-5.255002824788868,213391.10117790286,152317.90667568133
170,2010-02-01,2745.350098,2797.0,2665.969971,2750.860107,2750.860107,0.0,0.20070332756518552,214654.39007975796,152623.61378285705
171,2010-03-01,2750.860107,2937.800049,2749.73999,2887.459961,2887.459961,0.0,4.96571431067687,226188.22813236696,160202.46641394458
172,2010-04-01,2887.459961,3037.969971,2887.459961,2974.610107,2974.610107,0.0,3.0182287261852685,233873.5914484924,165037.74327530756
173,2010-05-01,2974.610107,2974.610107,2648.149902,2752.600098,2752.600098,0.0,-7.463499450820635,217189.5747396962,152720.15221230822
174,2010-06-01,2752.600098,2890.090088,2710.800049,2835.51001,2835.51001,0.0,3.0120580196244724,224589.88456026174,157320.17180460176
175,2010-07-01,2835.51001,3018.26001,2814.439941,2987.699951,2987.699951,0.0,5.367286324621372,237522.32744011946,165763.995871741
176,2010-08-01,3025.040039,3043.280029,2910.209961,2950.330078,2950.330078,0.0,-1.250790695614939,235374.33034602695,163690.63523469775
177,2010-09-01,2950.330078,3125.719971,2950.330078,3097.6298829999996,3097.6298829999996,0.0,4.992655096403747,248000.69763814408,171863.14407707856
178,2010-10-01,3097.6298829999996,3220.709961,3097.6298829999996,3142.6201170000004,3142.6201170000004,0.0,1.4524083153675074,252448.1171287713,174359.2986727061
179,2010-11-01,3142.6201170000004,3313.610107,3118.6201170000004,3144.699951,3144.699951,0.0,0.0661815275969502,253449.07599514016,174474.692320075
180,2010-12-01,3144.699951,3220.889893,3121.070068,3190.040039,3190.040039,0.0,1.4417937706769761,257948.63726609875,176990.25756535365
181,2011-01-01,3190.040039,3280.77002,3177.780029,3179.719971,3179.719971,0.0,-0.32350904295342586,257944.78752300984,176417.67807698317
182,2011-02-01,3179.719971,3232.98999,2965.23999,3010.51001,3010.51001,0.0,-5.321536567472784,245007.14852635397,167029.5468266301
183,2011-03-01,3010.51001,3115.469971,2919.97998,3105.850098,3105.850098,0.0,3.1669081877591867,253626.02420852837,172319.2192210597
184,2011-04-01,3105.850098,3208.340088,3103.219971,3172.72998,3172.72998,0.0,2.1533518968950633,259938.7629443164,176029.85839687116
185,2011-05-01,3179.860107,3182.459961,3078.26001,3159.929932,3159.929932,0.0,-0.40343956405644266,259720.03846924636,175319.68430354565
186,2011-06-01,3159.929932,3181.530029,2999.189941,3120.439941,3120.439941,0.0,-1.2497109698570341,257297.2077328305,173128.69497648554
187,2011-07-01,3120.439941,3200.560059,3056.709961,3189.26001,3189.26001,0.0,2.20546045753873,263823.50807820883,176946.97988484477
188,2011-08-01,3189.26001,3227.280029,2680.830078,2885.26001,2885.26001,0.0,-9.531991717414098,239429.7732086242,160080.40841800696
189,2011-09-01,2885.26001,2910.280029,2627.23999,2675.159912,2675.159912,0.0,-7.281842789620888,222767.52484211285,148423.60474002466
190,2011-10-01,2675.159912,2905.719971,2521.949951,2855.77002,2855.77002,0.0,6.7513761397901755,238696.99316266933,158444.24057625918
191,2011-11-01,2855.77002,2880.1201170000004,2643.540039,2702.459961,2702.459961,0.0,-5.368431558784972,226671.3048555306,149938.2699620861
192,2011-12-01,2702.459961,2793.080078,2606.52002,2646.350098,2646.350098,0.0,-2.0762514083367813,222781.06993443615,146825.1745203625
193,2012-01-01,2646.350098,2917.590088,2646.350098,2906.689941,2906.689941,0.0,9.837694687364083,245612.90553822374,161269.38691386522
