date,amount,price,sid,symbol,value
2012-03-26 23:59:59.999989+00:00,85,31.123265262,3,XLB,-2645.47754727
2012-03-26 23:59:59.999989+00:00,-274,31.94279900942306,4,XLV,8752.326928581919
2012-03-26 23:59:59.999989+00:00,-274,31.47207375682306,5,XLI,8623.348209369518
2012-03-26 23:59:59.999989+00:00,-274,54.5786641856,9,XLE,14954.5539868544
2012-03-27 23:59:59.999989+00:00,318,26.4601738549,0,XLK,-8414.3352858582
2012-03-27 23:59:59.999989+00:00,-85,40.3239065894,1,XLY,3427.5320600990003
2012-03-27 23:59:59.999989+00:00,-85,31.3321462369,3,XLB,2663.2324301365
2012-03-27 23:59:59.999989+00:00,318,32.2751351812,4,XLV,-10263.4929876216
2012-03-27 23:59:59.999989+00:00,318,31.6665377458,5,XLI,-10069.9590031644
2012-03-27 23:59:59.999989+00:00,-228,26.001609033578614,7,XLU,5928.366859655924
2012-03-27 23:59:59.999989+00:00,318,54.6011245413,9,XLE,-17363.1576041334
2012-03-28 23:59:59.999989+00:00,39,40.17321272,1,XLY,-1566.75529608
2012-03-28 23:59:59.999989+00:00,39,31.114910023,3,XLB,-1213.481490897
2012-03-28 23:59:59.999989+00:00,-318,31.40721537702136,5,XLI,9987.494489892792
2012-03-28 23:59:59.999989+00:00,39,25.9495709177,7,XLU,-1012.0332657903
2012-03-28 23:59:59.999989+00:00,-318,53.7101971012,9,XLE,17079.8426781816
2012-03-29 23:59:59.999989+00:00,-318,26.1908812123,0,XLK,8328.7002255114
2012-03-29 23:59:59.999989+00:00,-39,39.5349798613,1,XLY,1541.8642145907002
2012-03-29 23:59:59.999989+00:00,-39,30.4632013813,3,XLB,1188.0648538707
2012-03-29 23:59:59.999989+00:00,232,30.9615313396,5,XLI,-7183.0752707872
2012-03-29 23:59:59.999989+00:00,-39,25.6752468823,7,XLU,1001.3346284097
2012-03-29 23:59:59.999989+00:00,232,52.9165978689,9,XLE,-12276.6507055848
2012-03-30 23:59:59.999989+00:00,170,26.3646184011,0,XLK,-4481.985128187
2012-03-30 23:59:59.999989+00:00,170,39.9604684338,1,XLY,-6793.279633746
2012-03-30 23:59:59.999989+00:00,170,31.0397128721,3,XLB,-5276.751188257
2012-03-30 23:59:59.999989+00:00,170,25.9199142653,7,XLU,-4406.385425101
2012-03-30 23:59:59.999989+00:00,-232,53.6802499603,9,XLE,12453.817990789601
2012-04-02 23:59:59.999989+00:00,-170,40.151450300802416,1,XLY,6825.746551136411
2012-04-02 23:59:59.999989+00:00,-170,31.14010489020242,3,XLB,5293.8178313344115
2012-04-02 23:59:59.999989+00:00,-318,32.621624947467964,4,XLV,10373.676733294813
2012-04-02 23:59:59.999989+00:00,-232,31.605388224261155,5,XLI,7332.450068028588
2012-04-02 23:59:59.999989+00:00,-237,27.173250312912877,6,XLP,6440.060324160352
2012-04-02 23:59:59.999989+00:00,-170,26.20146997950242,7,XLU,4454.249896515412
2012-04-02 23:59:59.999989+00:00,97,53.5829217526,9,XLE,-5197.5434100022
2012-04-03 23:59:59.999989+00:00,361,40.0225188506,1,XLY,-14448.1293050666
2012-04-03 23:59:59.999989+00:00,361,31.2423274177,3,XLB,-11278.4801977897
2012-04-03 23:59:59.999989+00:00,361,32.7080098483,4,XLV,-11807.5915552363
2012-04-03 23:59:59.999989+00:00,361,31.5238578779,5,XLI,-11380.1126939219
2012-04-03 23:59:59.999989+00:00,-97,53.47383955059862,9,XLE,5186.962436408066
2012-04-04 23:59:59.999989+00:00,-170,26.038146855365053,0,XLK,4426.484965412059
2012-04-04 23:59:59.999989+00:00,-361,39.7565884928,1,XLY,14352.1284459008
2012-04-04 23:59:59.999989+00:00,-361,30.7305690292,3,XLB,11093.7354195412
2012-04-04 23:59:59.999989+00:00,-361,32.411008307655955,4,XLV,11700.3739990638
2012-04-04 23:59:59.999989+00:00,-361,31.0790324073,5,XLI,11219.5306990353
2012-04-04 23:59:59.999989+00:00,27,27.0294403719,6,XLP,-729.7948900413
2012-04-04 23:59:59.999989+00:00,27,25.9569850809,7,XLU,-700.8385971843
2012-04-04 23:59:59.999989+00:00,27,53.1187410695,9,XLE,-1434.2060088765
2012-04-05 23:59:59.999989+00:00,-27,25.833252907876535,7,XLU,697.4978285126664
2012-04-05 23:59:59.999989+00:00,-27,52.8941375132,9,XLE,1428.1417128564
2012-04-09 23:59:59.999989+00:00,-27,26.8386443222,6,XLP,724.6433966994
2012-04-09 23:59:59.999989+00:00,-97,10.517342246,8,XLF,1020.1821978620001
2012-04-13 23:59:59.999989+00:00,356,26.0605783207,0,XLK,-9277.5658821692
2012-04-13 23:59:59.999989+00:00,356,39.5172511708,1,XLY,-14068.141416804801
2012-04-13 23:59:59.999989+00:00,356,30.4297804253,3,XLB,-10833.0018314068
2012-04-13 23:59:59.999989+00:00,356,31.9374929408,4,XLV,-11369.7474869248
2012-04-13 23:59:59.999989+00:00,356,30.6929574706,5,XLI,-10926.6928595336
2012-04-16 23:59:59.999989+00:00,-356,25.803021835256274,0,XLK,9185.875773351234
2012-04-16 23:59:59.999989+00:00,-356,39.27432234685627,1,XLY,13981.658755480834
2012-04-16 23:59:59.999989+00:00,-356,30.228223459556272,3,XLB,10761.247551602033
2012-04-16 23:59:59.999989+00:00,-356,31.666729969656274,4,XLV,11273.355869197634
2012-04-16 23:59:59.999989+00:00,-356,30.563287007756273,5,XLI,10880.530174761234
2012-04-18 23:59:59.999989+00:00,292,25.8607805536,0,XLK,-7551.3479216512005
2012-04-18 23:59:59.999989+00:00,292,39.6768093854,1,XLY,-11585.6283405368
2012-04-18 23:59:59.999989+00:00,292,30.6386614002,3,XLB,-8946.4891288584
2012-04-18 23:59:59.999989+00:00,292,32.0846703276,4,XLV,-9368.7237356592
2012-04-18 23:59:59.999989+00:00,292,30.927959606,5,XLI,-9030.964204952
2012-04-18 23:59:59.999989+00:00,292,27.0771393843,6,XLP,-7906.5247002156
2012-04-19 23:59:59.999989+00:00,-292,25.61765792913952,0,XLK,7480.356115308739
2012-04-19 23:59:59.999989+00:00,-292,39.43670401993952,1,XLY,11515.517573822339
2012-04-19 23:59:59.999989+00:00,-292,30.29799359923952,3,XLB,8847.01413097794
2012-04-19 23:59:59.999989+00:00,-292,30.68823317233952,5,XLI,8960.96408632314
2012-04-24 23:59:59.999989+00:00,-199,25.2092660956,0,XLK,5016.6439530244
2012-04-24 23:59:59.999989+00:00,-199,39.1892703961,1,XLY,7798.6648088239
2012-04-24 23:59:59.999989+00:00,-199,30.1039261044,3,XLB,5990.6812947756
2012-04-24 23:59:59.999989+00:00,-199,30.659385737,5,XLI,6101.217761663001
2012-04-24 23:59:59.999989+00:00,-199,25.8235301447,7,XLU,5138.8824987953
2012-04-24 23:59:59.999989+00:00,-199,10.4138250979,8,XLF,2072.3511944821003
2012-04-25 23:59:59.999989+00:00,199,25.730477662,0,XLK,-5120.365054737999
2012-04-25 23:59:59.999989+00:00,199,39.541974227160885,1,XLY,-7868.8528712050165
2012-04-25 23:59:59.999989+00:00,199,30.500951661760887,3,XLB,-6069.689380690416
2012-04-25 23:59:59.999989+00:00,199,31.1629617414,5,XLI,-6201.4293865386
2012-04-25 23:59:59.999989+00:00,-377,52.280221126,9,XLE,19709.643364502
2012-04-26 23:59:59.999989+00:00,199,26.250212354560887,7,XLU,-5223.792258557616
2012-04-26 23:59:59.999989+00:00,377,52.3382959301379,9,XLE,-19731.53756566199
2012-04-30 23:59:59.999989+00:00,219,26.0518914613,0,XLK,-5705.364230024699
2012-04-30 23:59:59.999989+00:00,219,40.6341586736,1,XLY,-8898.8807495184
2012-04-30 23:59:59.999989+00:00,219,30.7807004632,3,XLB,-6740.9734014407995
2012-04-30 23:59:59.999989+00:00,219,31.2384981421,5,XLI,-6841.2310931199
2012-04-30 23:59:59.999989+00:00,219,26.3870065418,7,XLU,-5778.7544326542
2012-05-01 23:59:59.999989+00:00,-219,30.980440251991585,5,XLI,6784.716415186157
2012-05-01 23:59:59.999989+00:00,199,10.803949512060885,8,XLF,-2149.985952900116
2012-05-01 23:59:59.999989+00:00,40,53.4406728336,9,XLE,-2137.626913344
2012-05-02 23:59:59.999989+00:00,-219,30.480338656291586,3,XLB,6675.194165727858
2012-05-02 23:59:59.999989+00:00,53,30.9363525394,5,XLI,-1639.6266845882
2012-05-02 23:59:59.999989+00:00,53,10.6829696829,8,XLF,-566.1973931937
2012-05-03 23:59:59.999989+00:00,82,30.6386614002,3,XLB,-2512.3702348164
2012-05-03 23:59:59.999989+00:00,-40,52.9829256645785,9,XLE,2119.31702658314
2012-05-04 23:59:59.999989+00:00,-219,25.5654273326,0,XLK,5598.8285858394
2012-05-04 23:59:59.999989+00:00,-219,40.285192751491586,1,XLY,8822.457212576657
2012-05-04 23:59:59.999989+00:00,-82,30.1039261044,3,XLB,2468.5219405608
2012-05-04 23:59:59.999989+00:00,-53,30.7601009379,5,XLI,1630.2853497086999
2012-05-04 23:59:59.999989+00:00,-53,10.399283888052999,8,XLF,551.1620460668089
2012-05-07 23:59:59.999989+00:00,-177,25.0963369228,0,XLK,4442.0516353356
2012-05-07 23:59:59.999989+00:00,-177,39.694538076,1,XLY,7025.933239452
2012-05-07 23:59:59.999989+00:00,-177,29.6694536766,3,XLB,5251.4933007582
2012-05-07 23:59:59.999989+00:00,-177,30.2984896005,5,XLI,5362.8326592885005
2012-05-07 23:59:59.999989+00:00,-177,10.3517148091,8,XLF,1832.2535212107
2012-05-08 23:59:59.999989+00:00,177,39.25503888247295,1,XLY,-6948.141882197712
2012-05-08 23:59:59.999989+00:00,177,29.256757057772948,3,XLB,-5178.445999225812
2012-05-08 23:59:59.999989+00:00,-292,31.75447354603952,4,XLV,9272.30627544354
2012-05-08 23:59:59.999989+00:00,177,29.91161258677295,5,XLI,-5294.355427858813
2012-05-08 23:59:59.999989+00:00,-320,50.5807208831,9,XLE,16185.830682592
2012-05-09 23:59:59.999989+00:00,-357,38.9676617646,1,XLY,13911.4552499622
2012-05-09 23:59:59.999989+00:00,-357,29.2099155318,3,XLB,10427.9398448526
2012-05-09 23:59:59.999989+00:00,-357,31.8855479808,4,XLV,11383.140629145599
2012-05-09 23:59:59.999989+00:00,-357,29.9375934639,5,XLI,10687.7208666123
2012-05-09 23:59:59.999989+00:00,320,50.041672348,9,XLE,-16013.33515136
2012-05-10 23:59:59.999989+00:00,-502,51.074848707,9,XLE,25639.574050914
2012-05-11 23:59:59.999989+00:00,357,29.1096526639,3,XLB,-10392.146001012301
2012-05-11 23:59:59.999989+00:00,502,50.95163474050086,9,XLE,-25577.72063973143
2012-05-14 23:59:59.999989+00:00,177,24.69796471097295,0,XLK,-4371.539753842212
2012-05-14 23:59:59.999989+00:00,357,38.77061442254849,1,XLY,-13841.109348849812
2012-05-14 23:59:59.999989+00:00,-461,28.9091269279,3,XLB,13327.107513761901
2012-05-14 23:59:59.999989+00:00,357,29.6690195949,5,XLI,-10591.8399953793
2012-05-14 23:59:59.999989+00:00,-461,49.794608436,9,XLE,22955.314488996
2012-05-15 23:59:59.999989+00:00,-525,24.7662362641,0,XLK,13002.2740386525
2012-05-15 23:59:59.999989+00:00,-525,38.6308166447,1,XLY,20281.178738467497
2012-05-15 23:59:59.999989+00:00,461,28.700387018076604,3,XLB,-13230.878415333314
2012-05-15 23:59:59.999989+00:00,-525,29.5431255938,5,XLI,15510.140936745
2012-05-15 23:59:59.999989+00:00,461,49.6074388058,9,XLE,-22869.0292894738
2012-05-16 23:59:59.999989+00:00,-599,28.5247859341,3,XLB,17086.3467745259
2012-05-16 23:59:59.999989+00:00,177,9.86599055927295,8,XLF,-1746.2803289913122
2012-05-16 23:59:59.999989+00:00,-599,48.8737338551,9,XLE,29275.3665792049
2012-05-17 23:59:59.999989+00:00,525,24.178898728301373,0,XLK,-12693.92183235822
2012-05-17 23:59:59.999989+00:00,525,38.13531233340137,1,XLY,-20021.03897503572
2012-05-17 23:59:59.999989+00:00,599,27.890398015015464,3,XLB,-16706.348410994262
2012-05-17 23:59:59.999989+00:00,357,31.524598533748495,4,XLV,-11254.281676548213
2012-05-17 23:59:59.999989+00:00,525,29.062757207801372,5,XLI,-15257.94753409572
2012-05-17 23:59:59.999989+00:00,-851,9.7996233526,8,XLF,8339.4794730626
2012-05-17 23:59:59.999989+00:00,599,48.22667812261546,9,XLE,-28887.78019544666
2012-05-18 23:59:59.999989+00:00,-292,24.1842166816,0,XLK,7061.791271027199
2012-05-18 23:59:59.999989+00:00,-292,37.6380099756,1,XLY,10990.2989128752
2012-05-18 23:59:59.999989+00:00,-292,27.6391306005,3,XLB,8070.6261353459995
2012-05-18 23:59:59.999989+00:00,-292,31.5911932071,4,XLV,9224.6284164732
2012-05-18 23:59:59.999989+00:00,-292,28.8716909212,5,XLI,8430.5337489904
2012-05-18 23:59:59.999989+00:00,-292,26.72608932633952,6,XLP,7804.018083291139
2012-05-21 23:59:59.999989+00:00,292,24.451717613814875,0,XLK,-7139.901543233944
2012-05-21 23:59:59.999989+00:00,292,37.885829873214874,1,XLY,-11062.662322978744
2012-05-21 23:59:59.999989+00:00,292,27.851792684514876,3,XLB,-8132.723463878344
2012-05-21 23:59:59.999989+00:00,292,29.142425039714876,5,XLI,-8509.588111596744
2012-05-21 23:59:59.999989+00:00,-557,26.7273466265,6,XLP,14887.1320709605
2012-05-21 23:59:59.999989+00:00,-557,47.9378857038,9,XLE,26701.4023370166
2012-05-22 23:59:59.999989+00:00,-546,24.5316910592,0,XLK,13394.3033183232
2012-05-22 23:59:59.999989+00:00,-546,38.0369055123,1,XLY,20768.150409715803
2012-05-22 23:59:59.999989+00:00,-546,28.2574182862,3,XLB,15428.5503842652
2012-05-22 23:59:59.999989+00:00,-546,29.3836598591,5,XLI,16043.4782830686
2012-05-22 23:59:59.999989+00:00,557,49.0384431297,9,XLE,-27314.4128232429
2012-05-23 23:59:59.999989+00:00,546,38.302751154461944,1,XLY,-20913.302130336222
2012-05-23 23:59:59.999989+00:00,546,27.570708385657074,3,XLB,-15053.606778568763
2012-05-23 23:59:59.999989+00:00,-747,48.4395003129,9,XLE,36184.3067337363
2012-05-24 23:59:59.999989+00:00,-721,38.3117002153,1,XLY,27622.7358552313
2012-05-24 23:59:59.999989+00:00,-721,28.5331411731,3,XLB,20572.3947858051
2012-05-24 23:59:59.999989+00:00,747,49.2855070417,9,XLE,-36816.2737601499
2012-05-25 23:59:59.999989+00:00,557,27.023570416355607,6,XLP,-15052.128721910074
2012-05-25 23:59:59.999989+00:00,-780,48.941114922,9,XLE,38174.06963916
2012-05-29 23:59:59.999989+00:00,721,38.675138371,1,XLY,-27884.774765491
2012-05-29 23:59:59.999989+00:00,721,28.75660738890062,3,XLB,-20733.513927397347
2012-05-29 23:59:59.999989+00:00,546,29.68222689116195,5,XLI,-16206.495882574425
2012-05-29 23:59:59.999989+00:00,-982,27.0055908656,6,XLP,26519.490230019197
2012-05-29 23:59:59.999989+00:00,780,49.40686753428624,9,XLE,-38537.35667674327
2012-05-31 23:59:59.999989+00:00,-581,38.2407854533,1,XLY,22217.8963483673
2012-05-31 23:59:59.999989+00:00,-581,28.3326154372,3,XLB,16461.249569013202
2012-05-31 23:59:59.999989+00:00,-581,29.1234789234,5,XLI,16920.7412544954
2012-05-31 23:59:59.999989+00:00,-581,48.0277271263,9,XLE,27904.1094603803
2012-06-01 23:59:59.999989+00:00,546,23.841996574757076,0,XLK,-13017.730129817362
2012-06-01 23:59:59.999989+00:00,581,37.5582308682,1,XLY,-21821.3321344242
2012-06-01 23:59:59.999989+00:00,581,27.7644591854,3,XLB,-16131.1507867174
2012-06-01 23:59:59.999989+00:00,292,30.960033694677687,4,XLV,-9040.329838845884
2012-06-01 23:59:59.999989+00:00,581,28.5191877181,5,XLI,-16569.6480642161
2012-06-01 23:59:59.999989+00:00,982,26.37888485943912,6,XLP,-25904.064931969213
2012-06-01 23:59:59.999989+00:00,581,46.6801057884,9,XLE,-27121.141463060398
2012-06-04 23:59:59.999989+00:00,-305,23.7064394124,0,XLK,7230.464020782
2012-06-04 23:59:59.999989+00:00,-305,36.9997771168,1,XLY,11284.932020623999
2012-06-04 23:59:59.999989+00:00,-305,27.7226829904,3,XLB,8455.418312071999
2012-06-04 23:59:59.999989+00:00,-305,30.7514163529,4,XLV,9379.1819876345
2012-06-04 23:59:59.999989+00:00,-305,28.3093643829,5,XLI,8634.3561367845
2012-06-04 23:59:59.999989+00:00,-305,26.3696040334,6,XLP,8042.729230187
2012-06-04 23:59:59.999989+00:00,851,9.286445534998968,8,XLF,-7902.765150284122
2012-06-05 23:59:59.999989+00:00,-542,9.1992238936,8,XLF,4985.979350331199
2012-06-05 23:59:59.999989+00:00,-542,46.3057665279,9,XLE,25097.7254581218
2012-06-06 23:59:59.999989+00:00,305,24.0799743683,0,XLK,-7344.3921823315
2012-06-06 23:59:59.999989+00:00,305,37.6468743208,1,XLY,-11482.296667844
2012-06-06 23:59:59.999989+00:00,305,28.1822211352,3,XLB,-8595.577446236
2012-06-06 23:59:59.999989+00:00,305,31.146229202947065,4,XLV,-9499.599906898855
2012-06-06 23:59:59.999989+00:00,305,28.696048859547066,5,XLI,-8752.294902161855
2012-06-06 23:59:59.999989+00:00,305,26.765124541447065,6,XLP,-8163.362985141355
2012-06-06 23:59:59.999989+00:00,-219,26.96517330471263,7,XLU,5905.372953732066
2012-06-06 23:59:59.999989+00:00,542,9.61291628321177,8,XLF,-5210.20062550078
2012-06-06 23:59:59.999989+00:00,542,47.3015089609,9,XLE,-25637.417856807802
2012-06-21 23:59:59.999989+00:00,323,25.1400582232,0,XLK,-8120.2388060936
2012-06-21 23:59:59.999989+00:00,323,39.2639850225,1,XLY,-12682.2671622675
2012-06-21 23:59:59.999989+00:00,323,29.5346165829,3,XLB,-9539.6811562767
2012-06-21 23:59:59.999989+00:00,323,32.6135200644,4,XLV,-10534.1669808012
2012-06-21 23:59:59.999989+00:00,323,29.8838631408,5,XLI,-9652.4877944784
2012-06-21 23:59:59.999989+00:00,323,10.0955861074,8,XLF,-3260.8743126902004
2012-06-22 23:59:59.999989+00:00,-323,24.6517324305,0,XLK,7962.5095750515
2012-06-22 23:59:59.999989+00:00,-323,38.4811960144,1,XLY,12429.4263126512
2012-06-22 23:59:59.999989+00:00,-323,28.736610731,3,XLB,9281.925266113
2012-06-22 23:59:59.999989+00:00,-323,32.32501349519543,4,XLV,10440.979358948123
2012-06-22 23:59:59.999989+00:00,-323,29.285174009,5,XLI,9459.111204907
2012-06-25 23:59:59.999989+00:00,279,24.6081319133,0,XLK,-6865.6688038106995
2012-06-25 23:59:59.999989+00:00,279,38.1520688177,1,XLY,-10644.4272001383
2012-06-25 23:59:59.999989+00:00,279,28.3922082054,3,XLB,-7921.4260893066
2012-06-25 23:59:59.999989+00:00,279,32.0999898579,4,XLV,-8955.8971703541
2012-06-25 23:59:59.999989+00:00,279,28.9563165986,5,XLI,-8078.812331009401
2012-06-25 23:59:59.999989+00:00,279,27.0387788372,6,XLP,-7543.8192955788
2012-06-25 23:59:59.999989+00:00,-323,9.716646978795433,8,XLF,3138.476974150925
2012-06-26 23:59:59.999989+00:00,-279,24.3988494306,0,XLK,6807.278991137399
2012-06-26 23:59:59.999989+00:00,-279,38.0898015103,1,XLY,10627.0546213737
2012-06-26 23:59:59.999989+00:00,-279,28.343096564919094,3,XLB,7907.723941612428
2012-06-26 23:59:59.999989+00:00,-279,32.18053450001909,4,XLV,8978.369125505327
2012-06-26 23:59:59.999989+00:00,-279,28.8129684967,5,XLI,8038.8182105793
2012-06-27 23:59:59.999989+00:00,-256,24.5296509823,0,XLK,6279.5906514688
2012-06-27 23:59:59.999989+00:00,-256,38.3833473883,1,XLY,9826.1369314048
2012-06-27 23:59:59.999989+00:00,-256,28.610609807,3,XLB,7324.316110592
2012-06-27 23:59:59.999989+00:00,-256,32.361106912,4,XLV,8284.443369472
2012-06-27 23:59:59.999989+00:00,-256,28.9225876335,5,XLI,7404.182434176
2012-06-27 23:59:59.999989+00:00,-256,27.2602640158,7,XLU,6978.6275880448
2012-06-27 23:59:59.999989+00:00,-256,9.832102404,8,XLF,2517.018215424
2012-06-28 23:59:59.999989+00:00,256,37.825650793377164,1,XLY,-9683.366603104554
2012-06-28 23:59:59.999989+00:00,256,27.50174677598189,7,XLU,-7040.447174651364
2012-06-28 23:59:59.999989+00:00,-543,47.8567352706,9,XLE,25986.207251935797
2012-06-29 23:59:59.999989+00:00,256,24.80866791048189,0,XLK,-6351.018985083364
2012-06-29 23:59:59.999989+00:00,-568,38.7480559035,1,XLY,22008.895753188
2012-06-29 23:59:59.999989+00:00,256,29.5010163365,3,XLB,-7552.260182144
2012-06-29 23:59:59.999989+00:00,256,32.7440785915,4,XLV,-8382.484119424
2012-06-29 23:59:59.999989+00:00,256,29.7067860737,5,XLI,-7604.9372348672
2012-06-29 23:59:59.999989+00:00,-279,27.720506869221357,6,XLP,7734.021416512758
2012-06-29 23:59:59.999989+00:00,-568,27.7616194067,7,XLU,15768.5998230056
2012-06-29 23:59:59.999989+00:00,543,49.7523494309,9,XLE,-27015.525740978697
2012-07-02 23:59:59.999989+00:00,450,25.1226180163,0,XLK,-11305.178107335
2012-07-02 23:59:59.999989+00:00,568,38.9704391445,1,XLY,-22135.209434075998
2012-07-02 23:59:59.999989+00:00,450,29.5766168909,3,XLB,-13309.477600905
2012-07-02 23:59:59.999989+00:00,450,33.1966814854,4,XLV,-14938.50666843
2012-07-02 23:59:59.999989+00:00,450,30.1536948622,5,XLI,-13569.16268799
2012-07-02 23:59:59.999989+00:00,568,27.899246686566286,7,XLU,-15846.772117969651
2012-07-02 23:59:59.999989+00:00,256,10.1995928324,8,XLF,-2611.0957650944
2012-07-03 23:59:59.999989+00:00,10,39.0238111223,1,XLY,-390.23811122300003
2012-07-03 23:59:59.999989+00:00,10,28.0073082153,6,XLP,-280.073082153
2012-07-03 23:59:59.999989+00:00,10,27.821482737,7,XLU,-278.21482737
2012-07-03 23:59:59.999989+00:00,10,10.1926590507,8,XLF,-101.926590507
2012-07-03 23:59:59.999989+00:00,10,50.3466094256,9,XLE,-503.466094256
2012-07-05 23:59:59.999989+00:00,-10,50.843079801,9,XLE,508.43079801
2012-07-06 23:59:59.999989+00:00,-450,32.65381708421461,4,XLV,14694.217687896575
2012-07-06 23:59:59.999989+00:00,-450,29.65244296371461,5,XLI,13343.599333671575
2012-07-06 23:59:59.999989+00:00,-10,27.45816686782681,7,XLU,274.5816686782681
2012-07-06 23:59:59.999989+00:00,5,49.699693482,9,XLE,-248.49846741
2012-07-09 23:59:59.999989+00:00,-10,38.66614490652681,1,XLY,386.66144906526813
2012-07-09 23:59:59.999989+00:00,150,32.6048161626,4,XLV,-4890.72242439
2012-07-09 23:59:59.999989+00:00,150,29.4538188349,5,XLI,-4418.072825235
2012-07-09 23:59:59.999989+00:00,150,27.4997173369,7,XLU,-4124.957600535
2012-07-09 23:59:59.999989+00:00,-5,49.8275722151,9,XLE,249.13786107549998
2012-07-10 23:59:59.999989+00:00,-450,24.62313541031461,0,XLK,11080.410934641575
2012-07-10 23:59:59.999989+00:00,90,38.9170671666,1,XLY,-3502.536044994
2012-07-10 23:59:59.999989+00:00,-450,29.21845565691461,3,XLB,13148.305045611574
2012-07-10 23:59:59.999989+00:00,-150,29.302793274649243,5,XLI,4395.418991197386
2012-07-10 23:59:59.999989+00:00,90,49.9404063913,9,XLE,-4494.636575217
2012-07-11 23:59:59.999989+00:00,-90,38.360893874913636,1,XLY,3452.480448742227
2012-07-11 23:59:59.999989+00:00,-90,49.1204780441,9,XLE,4420.843023969
2012-07-17 23:59:59.999989+00:00,-150,33.33347496797614,4,XLV,5000.021245196421
2012-07-19 23:59:59.999989+00:00,259,25.3057401886,0,XLK,-6554.1867088474
2012-07-19 23:59:59.999989+00:00,259,39.228403704,1,XLY,-10160.156559336001
2012-07-19 23:59:59.999989+00:00,259,29.7446181229,3,XLB,-7703.8560938311
2012-07-19 23:59:59.999989+00:00,259,33.7972507099,4,XLV,-8753.4879338641
2012-07-19 23:59:59.999989+00:00,259,29.9513210712,5,XLI,-7757.3921574408
2012-07-19 23:59:59.999989+00:00,-150,28.1432481371,7,XLU,4221.487220565
2012-07-20 23:59:59.999989+00:00,-259,33.34436586772873,4,XLV,8636.190759741741
2012-07-20 23:59:59.999989+00:00,70,28.0684189743,7,XLU,-1964.789328201
2012-07-20 23:59:59.999989+00:00,70,51.4599066309,9,XLE,-3602.193464163
2012-07-23 23:59:59.999989+00:00,-259,24.6517324305,0,XLK,6384.7986994995
2012-07-23 23:59:59.999989+00:00,-259,38.3121847512,1,XLY,9922.8558505608
2012-07-23 23:59:59.999989+00:00,-259,29.2070141805,3,XLB,7564.6166727495
2012-07-23 23:59:59.999989+00:00,88,32.9616761366,4,XLV,-2900.6275000207997
2012-07-23 23:59:59.999989+00:00,-259,29.1924193548,5,XLI,7560.836612893199
2012-07-23 23:59:59.999989+00:00,-10,9.7835659323,8,XLF,97.835659323
2012-07-23 23:59:59.999989+00:00,-70,50.6700673974,9,XLE,3546.904717818
2012-07-24 23:59:59.999989+00:00,242,24.8435747062,0,XLK,-6012.145078900399
2012-07-24 23:59:59.999989+00:00,242,38.3744520587,1,XLY,-9286.6173982054
2012-07-24 23:59:59.999989+00:00,242,29.2910147965,3,XLB,-7088.425580753
2012-07-24 23:59:59.999989+00:00,-88,32.8746371186,4,XLV,2892.9680664367997
2012-07-24 23:59:59.999989+00:00,242,29.5212767652,5,XLI,-7144.1489771784
2012-07-24 23:59:59.999989+00:00,-10,27.59404974342681,6,XLP,275.94049743426814
2012-07-24 23:59:59.999989+00:00,-70,27.75617867788177,7,XLU,1942.932507451724
2012-07-24 23:59:59.999989+00:00,242,9.9118408932,8,XLF,-2398.6654961544
2012-07-24 23:59:59.999989+00:00,242,51.2718496706,9,XLE,-12407.7876202852
2012-07-25 23:59:59.999989+00:00,-242,24.4075695341,0,XLK,5906.631827252199
2012-07-25 23:59:59.999989+00:00,-242,37.94918804258049,1,XLY,9183.703506304479
2012-07-25 23:59:59.999989+00:00,-242,28.884036707680487,3,XLB,6989.936883258678
2012-07-25 23:59:59.999989+00:00,-242,29.097402014180485,5,XLI,7041.571287431678
2012-07-25 23:59:59.999989+00:00,-242,50.624933727,9,XLE,12251.233961934
2012-07-27 23:59:59.999989+00:00,248,25.0005365681,0,XLK,-6200.1330688888
2012-07-27 23:59:59.999989+00:00,248,38.8281138702,1,XLY,-9629.3722398096
2012-07-27 23:59:59.999989+00:00,248,29.1230135645,3,XLB,-7222.507363996
2012-07-27 23:59:59.999989+00:00,248,33.2053853872,4,XLV,-8234.9355760256
2012-07-27 23:59:59.999989+00:00,248,29.7573795214,5,XLI,-7379.8301213072
2012-07-27 23:59:59.999989+00:00,248,28.2554438411,6,XLP,-7007.3500725928
2012-07-30 23:59:59.999989+00:00,-248,25.470363916718583,0,XLK,6316.650251346208
2012-07-30 23:59:59.999989+00:00,-248,39.3796243078,1,XLY,9766.1468283344
2012-07-30 23:59:59.999989+00:00,-248,29.57276139771858,3,XLB,7334.044826634208
2012-07-30 23:59:59.999989+00:00,-248,33.7189155937,4,XLV,8362.291067237598
2012-07-30 23:59:59.999989+00:00,-248,30.324567318618584,5,XLI,7520.492695017409
2012-07-30 23:59:59.999989+00:00,22,28.3976672907,7,XLU,-624.7486803954
2012-07-30 23:59:59.999989+00:00,22,52.7462162397,9,XLE,-1160.4167572734
2012-07-31 23:59:59.999989+00:00,208,25.4801422574,0,XLK,-5299.8695895392
2012-07-31 23:59:59.999989+00:00,208,39.0682877705,1,XLY,-8126.203856264
2012-07-31 23:59:59.999989+00:00,208,29.3498152277,3,XLB,-6104.7615673616
2012-07-31 23:59:59.999989+00:00,208,33.5970609684,4,XLV,-6988.1886814272
