Date,Open,High,Low,Close,Adj Close,Volume
1995-12-01,2126.600098,2287.600098,2116.600098,2266.500000,2266.500000,24393900
1996-01-01,2266.500000,2449.199951,2255.800049,2449.199951,2449.199951,48444300
1996-02-01,2451.899902,2504.000000,2400.000000,2438.500000,2438.500000,29454100
1996-03-01,2438.500000,2438.500000,2282.100098,2387.300049,2387.300049,26639200
1996-04-01,2387.300049,2417.000000,2360.300049,2415.699951,2415.699951,17563500
1996-05-01,2406.199951,2417.399902,2309.100098,2332.899902,2332.899902,41784900
1996-06-01,2332.399902,2347.500000,2267.600098,2296.199951,2296.199951,35422900
1996-07-01,2301.899902,2301.899902,2083.199951,2111.800049,2111.800049,25503500
1996-08-01,2111.800049,2182.600098,2092.699951,2153.500000,2153.500000,19471600
1996-09-01,2153.500000,2208.300049,2094.500000,2177.199951,2177.199951,24043000
1996-10-01,2175.699951,2177.300049,2035.000000,2083.199951,2083.199951,19813400
1996-11-01,2086.699951,2221.199951,2062.699951,2188.100098,2188.100098,36213600
1996-12-01,2190.300049,2219.600098,2154.500000,2216.800049,2216.800049,17982400
1997-01-01,2216.800049,2278.899902,2209.500000,2216.500000,2216.500000,35283400
1997-02-01,2214.899902,2270.899902,2190.500000,2195.699951,2195.699951,32628500
1997-03-01,2195.699951,2202.899902,2065.600098,2073.000000,2073.000000,22455300
1997-04-01,2072.500000,2114.100098,1981.900024,2004.300049,2004.300049,32143000
1997-05-01,2004.300049,2118.800049,2004.300049,2065.500000,2065.500000,26260000
1997-06-01,2065.300049,2066.699951,1968.699951,1988.000000,1988.000000,20465900
1997-07-01,1987.099976,2009.599976,1913.599976,1967.099976,1967.099976,33126900
1997-08-01,1966.400024,1974.199951,1735.699951,1805.599976,1805.599976,44699300
1997-09-01,1805.599976,1954.699951,1772.199951,1954.699951,1954.699951,42129000
1997-10-01,1954.800049,1954.800049,1486.699951,1586.099976,1586.099976,55680700
1997-11-01,1587.400024,1768.500000,1587.400024,1660.599976,1660.599976,51456900
1997-12-01,1665.000000,1758.400024,1509.300049,1529.800049,1529.800049,60161000
1998-01-01,1530.199951,1531.300049,1031.300049,1259.900024,1259.900024,91190700
1998-02-01,1264.699951,1636.800049,1264.699951,1615.400024,1615.400024,83834900
1998-03-01,1616.000000,1700.500000,1532.599976,1629.199951,1629.199951,72290100
1998-04-01,1629.500000,1629.500000,1449.719971,1493.400024,1493.400024,99003500
1998-05-01,1494.979980,1497.969971,1254.489990,1254.930054,1254.930054,549392500
1998-06-01,1254.050049,1254.050049,1031.609985,1066.660034,1066.660034,605541000
1998-07-01,1070.010010,1137.550049,1034.520020,1064.199951,1064.199951,523303500
1998-08-01,1064.199951,1100.739990,848.570007,856.429993,856.429993,387428400
1998-09-01,826.929993,964.080017,800.270020,939.650024,939.650024,154256200
1998-10-01,938.080017,1215.760010,881.619995,1204.619995,1204.619995,256048500
1998-11-01,1210.839966,1438.849976,1158.459961,1416.550049,1416.550049,630206400
1998-12-01,1408.180054,1452.910034,1318.439941,1392.729980,1392.729980,3753813100
1999-01-01,1399.569946,1581.099976,1382.949951,1428.140015,1428.140015,865098300
1999-02-01,1427.349976,1428.719971,1280.329956,1411.910034,1411.910034,1102524500
1999-03-01,1414.560059,1526.880005,1409.619995,1518.310059,1518.310059,1470987200
1999-04-01,1519.579956,1904.420044,1513.540039,1886.189941,1886.189941,2271489300
